STDR_YY_CD,STDR_QU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
2019,2,A,골목상권,1000207,제기로5길,상권축소,114,48,105,51
2019,2,A,골목상권,1000075,청파로71길,정체,151,54,105,51
2019,2,A,골목상권,1000985,암사길,다이나믹,98,47,105,51
2019,2,A,골목상권,1000479,방울내로9안길,다이나믹,97,48,105,51
2019,2,A,골목상권,1000042,청구로17길,정체,119,63,105,51
2019,2,A,골목상권,1000046,퇴계로46길,정체,141,56,105,51
2019,2,A,골목상권,1000719,양평로19길,다이나믹,102,48,105,51
2019,2,A,골목상권,1000096,마조로1길,다이나믹,90,48,105,51
2019,2,A,골목상권,1000587,등촌로55길,다이나믹,89,44,105,51
2019,2,A,골목상권,1000100,무학봉28길,다이나믹,103,50,105,51
2019,2,A,골목상권,1000182,무학로16길,상권축소,126,49,105,51
2019,2,A,골목상권,1000017,종로24길,정체,174,62,105,51
2019,2,A,골목상권,1000176,답십리로68길,다이나믹,88,42,105,51
2019,2,A,골목상권,1000034,동호로10길,상권확장,94,52,105,51
2019,2,A,골목상권,1000090,금호산길,정체,123,68,105,51
2019,2,A,골목상권,1000103,상원12길,상권확장,100,59,105,51
2019,2,A,골목상권,1000167,천호대로129길,상권확장,90,54,105,51
2019,2,A,골목상권,1000553,가로공원로80길,다이나믹,100,47,105,51
2019,2,A,골목상권,1000068,원효로89길,정체,110,63,105,51
2019,2,A,골목상권,1000503,월드컵로7길,다이나믹,94,43,105,51
2019,2,A,골목상권,1000485,성지3길,다이나믹,55,50,105,51
2019,2,A,골목상권,1000972,구천면로41길,다이나믹,89,45,105,51
2019,2,A,골목상권,1000137,능동로13길,다이나믹,91,46,105,51
2019,2,A,골목상권,1000498,월드컵로11길,다이나믹,94,50,105,51
2019,2,A,골목상권,1001009,천호옛길,상권축소,120,50,105,51
2019,2,A,골목상권,1001010,풍성로37가길,다이나믹,101,42,105,51
2019,2,A,골목상권,1000147,뚝섬로54길,다이나믹,98,42,105,51
2019,2,A,골목상권,1000515,남부순환로70길,정체,107,52,105,51
2019,2,A,골목상권,1000509,곰달래로2길,상권축소,113,47,105,51
2019,2,A,골목상권,1000721,양평로28길,정체,133,72,105,51
2019,2,A,골목상권,1000082,한강대로7길,정체,105,60,105,51
2019,2,A,골목상권,1000977,명일로13길,상권축소,106,50,105,51
2019,2,A,골목상권,1000054,녹사평대로46길,다이나믹,88,44,105,51
2019,2,A,골목상권,1000966,풍성로25길,정체,127,52,105,51
2019,2,A,골목상권,1000986,양재대로101길,다이나믹,104,42,105,51
2019,2,A,골목상권,1000565,강서로5라길,상권축소,113,47,105,51
2019,2,A,골목상권,1000055,대사관로34길,다이나믹,101,46,105,51
2019,2,A,골목상권,1000155,아차산로78길,상권확장,91,56,105,51
2019,2,A,골목상권,1000070,이태원로27길,정체,112,62,105,51
2019,2,A,골목상권,1000115,아차산로5길,상권확장,93,60,105,51
2019,2,A,골목상권,1000149,뚝섬로64길,정체,126,57,105,51
2019,2,A,골목상권,1001000,진황도로47길,다이나믹,97,43,105,51
2019,2,A,골목상권,1000689,당산로37길,다이나믹,87,48,105,51
2019,2,A,골목상권,1000564,강서로5나길,다이나믹,94,48,105,51
2019,2,A,골목상권,1000687,국회대로56길,정체,147,63,105,51
2019,2,A,골목상권,1000533,신목로6길,다이나믹,101,48,105,51
2019,2,A,골목상권,1000728,영등포로35길,상권축소,119,51,105,51
2019,2,A,골목상권,1000774,여의대방로46길,상권확장,96,60,105,51
2019,2,A,골목상권,1000925,선릉로132길,상권확장,93,53,105,51
2019,2,A,골목상권,1000520,목동동로8길,다이나믹,103,48,105,51
2019,2,A,골목상권,1000711,선유서로24길,상권축소,132,51,105,51
2019,2,A,골목상권,1000745,만양로14길,상권확장,97,52,105,51
2019,2,A,골목상권,1000898,논현로139길,상권확장,86,53,105,51
2019,2,A,골목상권,1000623,고척로27다길,상권확장,88,58,105,51
2019,2,A,골목상권,1000776,장승배기로19길,정체,134,66,105,51
2019,2,A,골목상권,1000724,여의대방로43나길,정체,111,55,105,51
2019,2,A,골목상권,1000779,흑석로9길,다이나믹,88,50,105,51
2019,2,A,골목상권,1000766,성대로1길,상권축소,120,51,105,51
2019,2,A,골목상권,1000765,서달로8가길,정체,138,59,105,51
2019,2,A,골목상권,1000904,도곡로37길,다이나믹,98,45,105,51
2019,2,A,골목상권,1000960,양재대로64길,다이나믹,104,46,105,51
2019,2,A,골목상권,1000866,사평대로22길,다이나믹,103,50,105,51
2019,2,A,골목상권,1000648,새말로18길,다이나믹,85,50,105,51
2019,2,A,골목상권,1000946,백제고분로32길,다이나믹,100,51,105,51
2019,2,A,골목상권,1000723,여의대방로39길,상권축소,138,48,105,51
2019,2,A,골목상권,1000646,부일로15길,상권확장,98,55,105,51
2019,2,A,골목상권,1000958,송파대로30길,다이나믹,81,44,105,51
2019,2,A,골목상권,1000786,구암길,상권축소,121,48,105,51
2019,2,A,골목상권,1000804,당곡길,정체,107,57,105,51
2019,2,A,골목상권,1000832,중앙길,상권확장,93,54,105,51
2019,2,A,골목상권,1000640,도림로12길,상권축소,124,45,105,51
2019,2,A,골목상권,1000742,동작대로35길,정체,118,59,105,51
2019,2,A,골목상권,1000900,논현로26길,다이나믹,101,51,105,51
2019,2,A,골목상권,1000702,도림천로21길,다이나믹,95,42,105,51
2019,2,A,골목상권,1000768,신대방길,상권축소,127,50,105,51
2019,2,A,골목상권,1000787,국회단지길,정체,139,53,105,51
2019,2,A,골목상권,1000872,서초대로4길,상권확장,92,52,105,51
2019,2,A,골목상권,1000615,개봉로2길,정체,105,53,105,51
2019,2,A,골목상권,1000873,서초대로64길,상권축소,109,51,105,51
2019,2,A,골목상권,1000828,장군봉2길,다이나믹,73,44,105,51
2019,2,A,골목상권,1000638,구로중앙로8길,상권축소,117,45,105,51
2019,2,A,골목상권,1000821,신림로65길,다이나믹,99,49,105,51
2019,2,A,골목상권,1000880,효령로23길,다이나믹,96,46,105,51
2019,2,A,골목상권,1000862,방배로18길,상권확장,97,54,105,51
2019,2,A,골목상권,1000840,양산길,정체,142,57,105,51
2019,2,A,골목상권,1000651,우마길,정체,107,61,105,51
2019,2,A,골목상권,1000889,개포로17길,상권축소,106,46,105,51
2019,2,A,골목상권,1000795,남부순환로142길,정체,110,53,105,51
2019,2,A,골목상권,1000661,독산로40길,다이나믹,103,46,105,51
2019,2,A,골목상권,1000666,독산로85길,다이나믹,102,51,105,51
2019,2,A,골목상권,1000816,신림로11길,상권확장,85,53,105,51
2019,2,A,골목상권,1000833,청룡8길,상권축소,110,49,105,51
2019,2,A,골목상권,1000802,남현3길,정체,112,61,105,51
2019,2,R,전통시장,1001338,돈암제일시장,정체,128,61,105,51
2019,2,R,전통시장,1001268,충신시장,정체,155,74,105,51
2019,2,R,전통시장,1001332,사가정시장,상권축소,109,50,105,51
2019,2,R,전통시장,1001270,창신골목시장,정체,138,58,105,51
2019,2,R,전통시장,1001274,신중부시장,정체,142,68,105,51
2019,2,R,전통시장,1001373,신응암시장,정체,123,70,105,51
2019,2,R,전통시장,1001275,인현시장,정체,139,55,105,51
2019,2,R,전통시장,1001295,행당시장,정체,110,54,105,51
2019,2,R,전통시장,1001412,화곡본동시장,정체,138,55,105,51
2019,2,R,전통시장,1001386,신수시장,상권축소,175,48,105,51
2019,2,R,전통시장,1001303,신성골목시장,정체,162,67,105,51
2019,2,R,전통시장,1001390,망원시장,상권확장,88,54,105,51
2019,2,R,전통시장,1001306,노룬산골목시장,상권축소,136,48,105,51
2019,2,R,전통시장,1001402,신월6동골목시장,정체,142,57,105,51
2019,2,R,전통시장,1001320,전농로터리시장,정체,158,57,105,51
2019,2,R,전통시장,1001272,신설종합시장,상권축소,206,39,105,51
2019,2,A,골목상권,1000656,금하로14길,상권축소,117,44,105,51
2019,2,A,골목상권,1000680,시흥대로68길,상권축소,122,50,105,51
2019,2,D,발달상권,1001144,국회의사당역_2,상권축소,107,48,105,51
2019,2,D,발달상권,1001114,강남구 신사역_1,다이나믹,99,48,105,51
2019,2,R,전통시장,1001466,미성동도깨비시장,상권확장,102,54,105,51
2019,2,R,전통시장,1001311,동부청과시장,정체,305,130,105,51
2019,2,R,전통시장,1001426,대명시장,정체,129,84,105,51
2019,2,R,전통시장,1001457,봉천중앙시장,정체,139,70,105,51
2019,2,R,전통시장,1001446,성대시장,상권축소,107,48,105,51
2019,2,R,전통시장,1001269,동문시장,상권확장,79,56,105,51
2019,2,R,전통시장,1001279,동평화시장,정체,120,53,105,51
2019,2,R,전통시장,1001418,남구로시장,정체,119,53,105,51
2019,2,R,전통시장,1001479,석촌시장,정체,105,51,105,51
2019,2,R,전통시장,1001378,아현가구거리상점가,정체,117,75,105,51
2019,2,D,발달상권,1001248,서울 은평구 불광역_1,다이나믹,102,47,105,51
2019,2,D,발달상권,1001210,시청역_2,정체,118,58,105,51
2019,2,D,발달상권,1001217,서울 종로구 종로5가역_1,정체,131,72,105,51
2019,2,R,전통시장,1001431,영등포청과시장,정체,127,60,105,51
2019,2,R,전통시장,1001472,논현종합시장,상권확장,99,57,105,51
2019,2,R,전통시장,1001438,우리시장,정체,109,61,105,51
2019,2,R,전통시장,1001422,오류시장,정체,127,60,105,51
2019,2,D,발달상권,1001127,서울 영등포구 여의도역_1,상권축소,113,48,105,51
2019,2,R,전통시장,1001364,방학동도깨비시장,상권축소,108,49,105,51
2019,2,R,전통시장,1001337,유영시장,정체,136,57,105,51
2019,2,U,관광특구,1001494,종로·청계 관광특구,정체,144,65,105,51
2019,2,A,골목상권,1000391,갈현로33길,다이나믹,83,42,105,51
2019,2,A,골목상권,1000407,연서로33길,상권확장,103,58,105,51
2019,2,A,골목상권,1000286,오패산로19길,정체,126,56,105,51
2019,2,A,골목상권,1000250,봉화산로30길,정체,110,58,105,51
2019,2,A,골목상권,1000329,삼양로24길,상권확장,102,54,105,51
2019,2,A,골목상권,1000238,동일로163길,다이나믹,84,48,105,51
2019,2,A,골목상권,1000341,오패산로52길,상권축소,115,51,105,51
2019,2,A,골목상권,1000322,도봉로45길,상권확장,94,52,105,51
2019,2,A,골목상권,1000295,장월로1길,다이나믹,101,49,105,51
2019,2,A,골목상권,1000323,도봉로67길,다이나믹,103,46,105,51
2019,2,A,골목상권,1000399,연서로11길,다이나믹,100,51,105,51
2019,2,A,골목상권,1000328,삼양로20길,정체,113,56,105,51
2019,2,A,골목상권,1000340,오패산로30길,다이나믹,81,45,105,51
2019,2,A,골목상권,1000281,삼양로8길,다이나믹,93,50,105,51
2019,2,A,골목상권,1000354,덕릉로60길,다이나믹,96,47,105,51
2019,2,A,골목상권,1000318,덕릉로40길,상권확장,98,54,105,51
2019,2,D,발달상권,1001053,서울 강남구 대치역_1,다이나믹,90,49,105,51
2019,2,D,발달상권,1001050,교대역_1,다이나믹,99,48,105,51
2019,2,D,발달상권,1001101,선정릉역_2,다이나믹,88,45,105,51
2019,2,D,발달상권,1001072,신대방삼거리역,상권확장,97,53,105,51
2019,2,D,발달상권,1001068,은마아파트입구사거리_2,다이나믹,94,50,105,51
2019,2,D,발달상권,1001096,신도림역,다이나믹,74,42,105,51
2019,2,D,발달상권,1001033,서울 서초구 남부터미널역_1,정체,138,56,105,51
2019,2,D,발달상권,1001070,은마아파트입구사거리_4,다이나믹,93,43,105,51
2019,2,D,발달상권,1001054,서울 강남구 대치역_2,정체,110,55,105,51
2019,2,D,발달상권,1001120,도산공원사거리_1,상권축소,109,44,105,51
2019,2,D,발달상권,1001204,서울 중구 을지로3가역_1,정체,160,60,105,51
2019,2,D,발달상권,1001252,서울 성북구 미아삼거리역_2,정체,122,56,105,51
2019,2,D,발달상권,1001174,등촌역,다이나믹,101,50,105,51
2019,2,D,발달상권,1001077,선릉역_1,다이나믹,82,41,105,51
2019,2,D,발달상권,1001230,인사동,정체,141,65,105,51
2019,2,D,발달상권,1001140,서울 강남구 압구정역,다이나믹,100,51,105,51
2019,2,D,발달상권,1001014,양재동 꽃시장,정체,214,77,105,51
2019,2,D,발달상권,1001119,영등포역_2,정체,118,60,105,51
2019,2,D,발달상권,1001250,서울 은평구 불광역_3,다이나믹,104,46,105,51
2019,2,D,발달상권,1001183,서울 마포구 홍대입구역_2,다이나믹,86,48,105,51
2019,2,A,골목상권,1000382,상계로12길,다이나믹,95,46,105,51
2019,2,A,골목상권,1000378,공릉로58길,다이나믹,103,48,105,51
2019,2,A,골목상권,1000371,방학로5길,다이나믹,98,45,105,51
2019,2,A,골목상권,1000410,연서로41길,상권확장,84,59,105,51
2019,2,A,골목상권,1000364,도봉로156길,정체,107,53,105,51
2019,2,A,골목상권,1000351,한천로140길,다이나믹,95,43,105,51
2019,2,A,골목상권,1000350,한천로139가길,다이나믹,83,37,105,51
2019,2,A,골목상권,1000334,삼양로93길,상권확장,104,57,105,51
2019,2,A,골목상권,1000404,연서로27길,상권확장,83,52,105,51
2019,2,D,발달상권,1001102,서울 강남구 학동역_1,정체,127,56,105,51
2019,2,D,발달상권,1001166,서울 마포구 마포역_2,다이나믹,101,50,105,51
2019,2,D,발달상권,1001209,서울시청,정체,127,64,105,51
2019,2,D,발달상권,1001118,문래동 주민센터,다이나믹,59,35,105,51
2019,2,D,발달상권,1001145,용산 전자상가_1,정체,121,59,105,51
2019,2,A,골목상권,1000192,왕산로33길,정체,126,62,105,51
2019,2,A,골목상권,1000012,옥인길,상권확장,63,56,105,51
2019,2,A,골목상권,1000010,성균관로5길,다이나믹,104,48,105,51
2019,2,A,골목상권,1000259,용마산로94길,다이나믹,101,42,105,51
2019,2,A,골목상권,1000009,삼청로5길,상권확장,95,57,105,51
2019,2,A,골목상권,1000188,서울시립대로29길,상권확장,97,56,105,51
2019,2,A,골목상권,1000290,인촌로1길,다이나믹,80,43,105,51
2019,2,A,골목상권,1000095,마조로16길,정체,122,73,105,51
2019,2,A,골목상권,1000568,개화동로25길,정체,139,59,105,51
2019,2,A,골목상권,1000165,천호대로109길,다이나믹,88,44,105,51
2019,2,A,골목상권,1000118,왕십리로26길,정체,118,55,105,51
2019,2,A,골목상권,1000024,창신길,정체,151,69,105,51
2019,2,A,골목상권,1000450,증가로6길,정체,118,63,105,51
2019,2,A,골목상권,1000210,천호대로17길,다이나믹,97,51,105,51
2019,2,A,골목상권,1000417,응암로12길,상권축소,112,46,105,51
2019,2,A,골목상권,1000497,월드컵로10길,다이나믹,68,41,105,51
2019,2,A,골목상권,1000119,왕십리로31길,상권확장,95,61,105,51
2019,2,A,골목상권,1000049,퇴계로90길,상권확장,103,52,105,51
2019,2,A,골목상권,1000271,동소문로2길,정체,123,65,105,51
2019,2,A,골목상권,1000441,세무서2길,정체,119,54,105,51
2019,2,A,골목상권,1000999,진황도로27길,다이나믹,93,50,105,51
2019,2,A,골목상권,1000131,광나루로40길,정체,127,52,105,51
2019,2,A,골목상권,1000241,면목로21길,상권축소,106,51,105,51
2019,2,A,골목상권,1000525,목동중앙로3길,다이나믹,100,43,105,51
2019,2,A,골목상권,1000089,금호산2길,상권확장,98,58,105,51
2019,2,A,골목상권,1000486,숭문8길,정체,158,60,105,51
2019,2,A,골목상권,1000037,동호로20길,정체,112,58,105,51
2019,2,A,골목상권,1000987,양재대로116길,다이나믹,76,44,105,51
2019,2,A,골목상권,1000598,우장산로6길,다이나믹,81,51,105,51
2019,2,A,골목상권,1000124,청계천로10나길,정체,115,52,105,51
2019,2,A,골목상권,1000604,화곡로20길,다이나믹,95,47,105,51
2019,2,A,골목상권,1000114,아차산로15길,다이나믹,92,46,105,51
2019,2,A,골목상권,1001007,천호대로219길,정체,105,53,105,51
2019,2,A,골목상권,1000470,동교로38길,다이나믹,35,40,105,51
2019,2,A,골목상권,1000197,장한로26가길,상권축소,109,43,105,51
2019,2,A,골목상권,1000071,이태원로54길,다이나믹,63,49,105,51
2019,2,A,골목상권,1000474,만리재옛길,정체,113,54,105,51
2019,2,A,골목상권,1000154,아차산로65길,다이나믹,89,51,105,51
2019,2,A,골목상권,1000468,동교로25길,상권확장,67,52,105,51
2019,2,A,골목상권,1000561,강서로47길,다이나믹,84,47,105,51
2019,2,A,골목상권,1000605,화곡로31길,다이나믹,98,50,105,51
2019,2,A,골목상권,1000557,강서로29길,다이나믹,87,45,105,51
2019,2,A,골목상권,1000458,광성로6길,정체,105,57,105,51
2019,2,A,골목상권,1000038,동호로8길,상권확장,104,55,105,51
2019,2,A,골목상권,1000464,독막로32길,정체,114,62,105,51
2019,2,A,골목상권,1000982,상일로5길,다이나믹,95,50,105,51
2019,2,A,골목상권,1000508,곰달래로10길,상권축소,110,48,105,51
2019,2,A,골목상권,1000109,성수이로7길,다이나믹,76,50,105,51
2019,2,A,골목상권,1000582,까치산로4길,상권축소,111,47,105,51
2019,2,A,골목상권,1000505,토정로37길,상권확장,67,53,105,51
2019,2,A,골목상권,1000053,녹사평대로40나길,상권확장,89,54,105,51
2019,2,A,골목상권,1000521,목동로19길,다이나믹,98,45,105,51
2019,2,A,골목상권,1000539,오목로5길,상권축소,107,49,105,51
2019,2,A,골목상권,1000713,선유서로28길,상권확장,92,61,105,51
2019,2,A,골목상권,1000092,뚝섬로5길,상권확장,81,54,105,51
2019,2,A,골목상권,1000062,우사단로10길,상권확장,97,53,105,51
